60.000000 6.49670140e+01 4.22071291e+03 0.09 
61.000000 6.48131970e+01 4.20075050e+03 0.09 
62.000000 6.46630225e+01 4.18130649e+03 0.09 
63.000000 6.42588217e+01 4.12919617e+03 0.09 
64.000000 6.40484188e+01 4.10219995e+03 0.09 
65.000000 6.30311102e+01 3.97292085e+03 0.09 
66.000000 6.29644765e+01 3.96452531e+03 0.09 
67.000000 6.29238542e+01 3.95941142e+03 0.09 
68.000000 6.28397294e+01 3.94883160e+03 0.09 
69.000000 6.26493114e+01 3.92493622e+03 0.09 
70.000000 6.21642355e+01 3.86439218e+03 0.08 
71.000000 6.19590874e+01 3.83892852e+03 0.08 
72.000000 6.18825757e+01 3.82945317e+03 0.08 
73.000000 6.15082439e+01 3.78326406e+03 0.08 
74.000000 6.14713937e+01 3.77873225e+03 0.08 
75.000000 6.12139642e+01 3.74714942e+03 0.08 
76.000000 6.06450806e+01 3.67782580e+03 0.08 
77.000000 6.05993782e+01 3.67228464e+03 0.08 
78.000000 6.03858577e+01 3.64645182e+03 0.08 
79.000000 6.00501439e+01 3.60601978e+03 0.08 
80.000000 5.98737665e+01 3.58486792e+03 0.08 
81.000000 5.95219580e+01 3.54286348e+03 0.08 
82.000000 5.94236957e+01 3.53117562e+03 0.08 
83.000000 5.93316762e+01 3.52024780e+03 0.08 
84.000000 5.92900792e+01 3.51531350e+03 0.08 
85.000000 5.92722743e+01 3.51320250e+03 0.08 
86.000000 5.91262568e+01 3.49591424e+03 0.08 
87.000000 5.90988149e+01 3.49266992e+03 0.08 
88.000000 5.87202623e+01 3.44806920e+03 0.08 
89.000000 5.85439578e+01 3.42739499e+03 0.08 
90.000000 5.85298475e+01 3.42574304e+03 0.08 
91.000000 5.85097922e+01 3.42339578e+03 0.08 
92.000000 5.82676594e+01 3.39512013e+03 0.08 
93.000000 5.81113272e+01 3.37692634e+03 0.08 
94.000000 5.79789213e+01 3.36155532e+03 0.08 
95.000000 5.79552161e+01 3.35880707e+03 0.08 
96.000000 5.77430399e+01 3.33425866e+03 0.08 
97.000000 5.76898856e+01 3.32812290e+03 0.08 
98.000000 5.76334810e+01 3.32161813e+03 0.08 
99.000000 5.75246372e+01 3.30908389e+03 0.08 
100.000000 5.74398491e+01 3.29933626e+03 0.08 
101.000000 5.73513523e+01 3.28917761e+03 0.08 
102.000000 5.69604527e+01 3.24449317e+03 0.08 
103.000000 5.65648801e+01 3.19958566e+03 0.08 
104.000000 5.61483521e+01 3.15263745e+03 0.08 
105.000000 5.60968890e+01 3.14686096e+03 0.08 
106.000000 5.58843637e+01 3.12306211e+03 0.08 
107.000000 5.56437140e+01 3.09622291e+03 0.08 
108.000000 5.56335948e+01 3.09509687e+03 0.08 
109.000000 5.55143181e+01 3.08183951e+03 0.08 
110.000000 5.53327887e+01 3.06171751e+03 0.08 
111.000000 5.49934277e+01 3.02427709e+03 0.07 
112.000000 5.49724724e+01 3.02197272e+03 0.07 
113.000000 5.49617007e+01 3.02078854e+03 0.07 
114.000000 5.46800670e+01 2.98990973e+03 0.07 
115.000000 5.45854639e+01 2.97957287e+03 0.07 
116.000000 5.44404885e+01 2.96376679e+03 0.07 
117.000000 5.43006932e+01 2.94856528e+03 0.07 
118.000000 5.41299323e+01 2.93004957e+03 0.07 
119.000000 5.41051486e+01 2.92736711e+03 0.07 
120.000000 5.39577431e+01 2.91143804e+03 0.07 
121.000000 5.38912359e+01 2.90426531e+03 0.07 
122.000000 5.36043988e+01 2.87343158e+03 0.07 
123.000000 5.35490609e+01 2.86750193e+03 0.07 
124.000000 5.33144257e+01 2.84242799e+03 0.07 
125.000000 5.32086926e+01 2.83116497e+03 0.07 
126.000000 5.31435834e+01 2.82424045e+03 0.07 
127.000000 5.31301892e+01 2.82281700e+03 0.07 
128.000000 5.30378287e+01 2.81301128e+03 0.07 
129.000000 5.28563413e+01 2.79379281e+03 0.07 
130.000000 5.28228981e+01 2.79025856e+03 0.07 
131.000000 5.27763542e+01 2.78534356e+03 0.07 
132.000000 5.23184409e+01 2.73721926e+03 0.07 
133.000000 5.22377104e+01 2.72877839e+03 0.07 
134.000000 5.21485649e+01 2.71947282e+03 0.07 
135.000000 5.20667227e+01 2.71094362e+03 0.07 
136.000000 5.17683900e+01 2.67996621e+03 0.07 
137.000000 5.17515263e+01 2.67822047e+03 0.07 
138.000000 5.16326936e+01 2.66593505e+03 0.07 
139.000000 5.14276183e+01 2.64479992e+03 0.07 
140.000000 5.13844682e+01 2.64036357e+03 0.07 
141.000000 5.12258446e+01 2.62408716e+03 0.07 
142.000000 5.11176580e+01 2.61301496e+03 0.07 
143.000000 5.10598028e+01 2.60710346e+03 0.07 
144.000000 5.08546452e+01 2.58619494e+03 0.07 
145.000000 5.07969163e+01 2.58032671e+03 0.07 
146.000000 5.05492243e+01 2.55522408e+03 0.07 
147.000000 5.05148139e+01 2.55174642e+03 0.07 
148.000000 5.01717325e+01 2.51720274e+03 0.07 
149.000000 5.01389812e+01 2.51391744e+03 0.07 
150.000000 5.00778937e+01 2.50779544e+03 0.07 
151.000000 5.00401560e+01 2.50401721e+03 0.07 
152.000000 4.99258774e+01 2.49259324e+03 0.07 
153.000000 4.96134115e+01 2.46149060e+03 0.07 
154.000000 4.94697670e+01 2.44725785e+03 0.07 
155.000000 4.92796487e+01 2.42848377e+03 0.07 
156.000000 4.88997447e+01 2.39118504e+03 0.07 
157.000000 4.87758122e+01 2.37907985e+03 0.07 
158.000000 4.87679211e+01 2.37831013e+03 0.07 
159.000000 4.84731387e+01 2.34964518e+03 0.07 
160.000000 4.84064778e+01 2.34318709e+03 0.07 
161.000000 4.82463402e+01 2.32770934e+03 0.07 
162.000000 4.82322708e+01 2.32635195e+03 0.07 
163.000000 4.81880610e+01 2.32208922e+03 0.07 
164.000000 4.81470925e+01 2.31814251e+03 0.07 
165.000000 4.75524289e+01 2.26123350e+03 0.06 
166.000000 4.74737466e+01 2.25375661e+03 0.06 
167.000000 4.73043747e+01 2.23770387e+03 0.06 
168.000000 4.71302652e+01 2.22126190e+03 0.06 
169.000000 4.71142638e+01 2.21975385e+03 0.06 
170.000000 4.69553313e+01 2.20480314e+03 0.06 
171.000000 4.63974184e+01 2.15272043e+03 0.06 
172.000000 4.63364524e+01 2.14706683e+03 0.06 
173.000000 4.63046764e+01 2.14412306e+03 0.06 
174.000000 4.60963933e+01 2.12487748e+03 0.06 
175.000000 4.60677565e+01 2.12223819e+03 0.06 
176.000000 4.58268340e+01 2.10009872e+03 0.06 
177.000000 4.57808076e+01 2.09588234e+03 0.06 
178.000000 4.57007642e+01 2.08855985e+03 0.06 
179.000000 4.56761566e+01 2.08631128e+03 0.06 
180.000000 4.53990574e+01 2.06107442e+03 0.06 
181.000000 4.52897956e+01 2.05116559e+03 0.06 
182.000000 4.52340827e+01 2.04612224e+03 0.06 
183.000000 4.50911576e+01 2.03321249e+03 0.06 
184.000000 4.49853718e+01 2.02368368e+03 0.06 
185.000000 4.49098960e+01 2.01689876e+03 0.06 
186.000000 4.47777615e+01 2.00504793e+03 0.06 
187.000000 4.47254457e+01 2.00036549e+03 0.06 
188.000000 4.45409280e+01 1.98389427e+03 0.06 
189.000000 4.44137879e+01 1.97258455e+03 0.06 
190.000000 4.42108086e+01 1.95459559e+03 0.06 
191.000000 4.40067374e+01 1.93659293e+03 0.06 
192.000000 4.39661043e+01 1.93301833e+03 0.06 
193.000000 4.39625809e+01 1.93270852e+03 0.06 
194.000000 4.38214714e+01 1.92032136e+03 0.06 
195.000000 4.37730873e+01 1.91608317e+03 0.06 
196.000000 4.37505356e+01 1.91410937e+03 0.06 
197.000000 4.36683078e+01 1.90692111e+03 0.06 
198.000000 4.35436695e+01 1.89605116e+03 0.06 
199.000000 4.32881975e+01 1.87386804e+03 0.06 
200.000000 4.32625980e+01 1.87165239e+03 0.06 
201.000000 4.31456008e+01 1.86154287e+03 0.06 
202.000000 4.30989955e+01 1.85752341e+03 0.06 
203.000000 4.28146245e+01 1.83309207e+03 0.06 
204.000000 4.26574511e+01 1.81965813e+03 0.06 
205.000000 4.25529404e+01 1.81075274e+03 0.06 
206.000000 4.23491265e+01 1.79344852e+03 0.06 
207.000000 4.23017398e+01 1.78943719e+03 0.06 
208.000000 4.21269303e+01 1.77467826e+03 0.06 
209.000000 4.20712634e+01 1.76999120e+03 0.06 
210.000000 4.19955303e+01 1.76362456e+03 0.06 
211.000000 4.19356944e+01 1.75860246e+03 0.06 
212.000000 4.17351834e+01 1.74182553e+03 0.06 
213.000000 4.15571263e+01 1.72699474e+03 0.06 
214.000000 4.14560988e+01 1.71860813e+03 0.06 
215.000000 4.14403588e+01 1.71730334e+03 0.06 
216.000000 4.07094894e+01 1.65726253e+03 0.06 
217.000000 4.06514152e+01 1.65253756e+03 0.06 
218.000000 4.04823985e+01 1.63882459e+03 0.06 
219.000000 4.04096411e+01 1.63293910e+03 0.06 
220.000000 4.02213874e+01 1.61776001e+03 0.05 
221.000000 4.02040651e+01 1.61636685e+03 0.05 
222.000000 4.01568245e+01 1.61257055e+03 0.05 
223.000000 3.97261182e+01 1.57816446e+03 0.05 
224.000000 3.95865443e+01 1.56709449e+03 0.05 
225.000000 3.94020443e+01 1.55252110e+03 0.05 
226.000000 3.93697510e+01 1.54997729e+03 0.05 
227.000000 3.92095960e+01 1.53739242e+03 0.05 
228.000000 3.89104118e+01 1.51402015e+03 0.05 
229.000000 3.88624449e+01 1.51028962e+03 0.05 
230.000000 3.88189422e+01 1.50691028e+03 0.05 
231.000000 3.84879708e+01 1.48132390e+03 0.05 
232.000000 3.84786867e+01 1.48060933e+03 0.05 
233.000000 3.82364883e+01 1.46202904e+03 0.05 
234.000000 3.80738109e+01 1.44961507e+03 0.05 
235.000000 3.80070227e+01 1.44453377e+03 0.05 
236.000000 3.78312213e+01 1.43120131e+03 0.05 
237.000000 3.76348375e+01 1.41638099e+03 0.05 
238.000000 3.75597415e+01 1.41073418e+03 0.05 
239.000000 3.74900246e+01 1.40550194e+03 0.05 
240.000000 3.73345287e+01 1.39386703e+03 0.05 
241.000000 3.66044323e+01 1.33988447e+03 0.05 
242.000000 3.64251543e+01 1.32679187e+03 0.05 
243.000000 3.61769398e+01 1.30877098e+03 0.05 
244.000000 3.60327801e+01 1.29836124e+03 0.05 
245.000000 3.57105567e+01 1.27524386e+03 0.05 
246.000000 3.56807351e+01 1.27311486e+03 0.05 
247.000000 3.53031496e+01 1.24631237e+03 0.05 
248.000000 3.52924294e+01 1.24555558e+03 0.05 
249.000000 3.49742411e+01 1.22319754e+03 0.05 
250.000000 3.48126071e+01 1.21191762e+03 0.05 
251.000000 3.45991257e+01 1.19709950e+03 0.05 
252.000000 3.45396262e+01 1.19298577e+03 0.05 
253.000000 3.43501727e+01 1.17993436e+03 0.05 
254.000000 3.43140124e+01 1.17745145e+03 0.05 
255.000000 3.42917387e+01 1.17592334e+03 0.05 
256.000000 3.39267886e+01 1.15102699e+03 0.05 
257.000000 3.36652305e+01 1.13334774e+03 0.05 
258.000000 3.35854214e+01 1.12798053e+03 0.05 
259.000000 3.33207097e+01 1.11026969e+03 0.05 
260.000000 3.32849175e+01 1.10788573e+03 0.05 
261.000000 3.28081456e+01 1.07637442e+03 0.04 
262.000000 3.27520212e+01 1.07269490e+03 0.04 
263.000000 3.25850050e+01 1.06178255e+03 0.04 
264.000000 3.23740858e+01 1.04808143e+03 0.04 
265.000000 3.23143461e+01 1.04421696e+03 0.04 
266.000000 3.19854585e+01 1.02306956e+03 0.04 
267.000000 3.19315711e+01 1.01962524e+03 0.04 
268.000000 3.17768421e+01 1.00976769e+03 0.04 
269.000000 3.15483284e+01 9.95297027e+02 0.04 
270.000000 3.14296317e+01 9.87821746e+02 0.04 
271.000000 3.13302195e+01 9.81582655e+02 0.04 
272.000000 3.11606208e+01 9.70984286e+02 0.04 
273.000000 3.10473796e+01 9.63939777e+02 0.04 
274.000000 3.10128747e+01 9.61798397e+02 0.04 
275.000000 3.08285061e+01 9.50396787e+02 0.04 
276.000000 3.08090748e+01 9.49199092e+02 0.04 
277.000000 3.04511753e+01 9.27274079e+02 0.04 
278.000000 3.02421727e+01 9.14589008e+02 0.04 
279.000000 3.00454949e+01 9.02731763e+02 0.04 
280.000000 2.98842895e+01 8.93070758e+02 0.04 
281.000000 2.96420881e+01 8.78653386e+02 0.04 
282.000000 2.91850834e+01 8.51769091e+02 0.04 
283.000000 2.88379110e+01 8.31625113e+02 0.04 
284.000000 2.86895080e+01 8.23087867e+02 0.04 
285.000000 2.83228014e+01 8.02181081e+02 0.04 
286.000000 2.82961377e+01 8.00671410e+02 0.04 
287.000000 2.82394150e+01 7.97464562e+02 0.04 
288.000000 2.72390223e+01 7.41964335e+02 0.04 
289.000000 2.71399038e+01 7.36574379e+02 0.04 
290.000000 2.70873915e+01 7.33726779e+02 0.04 
291.000000 2.69170183e+01 7.24525874e+02 0.04 
292.000000 2.65685586e+01 7.05888308e+02 0.04 
293.000000 2.46569020e+01 6.07962816e+02 0.03 
294.000000 2.44322847e+01 5.96936534e+02 0.03 
295.000000 2.43188533e+01 5.91406628e+02 0.03 
296.000000 2.39395297e+01 5.73101081e+02 0.03 
297.000000 2.38548082e+01 5.69051876e+02 0.03 
298.000000 2.37672213e+01 5.64880809e+02 0.03 
299.000000 2.36674510e+01 5.60148238e+02 0.03 
300.000000 2.36423735e+01 5.58961826e+02 0.03 
