#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   2001.65    0.175377    0.000067    0.159173    0.000052 -32.0262270   0.0000067   -0.062238    0.000103   -0.005631    0.000040
   2001.70    0.125084    0.000066    0.132654    0.000050 -32.0313548   0.0000070   -0.062221    0.000093   -0.005615    0.000039
   2001.75    0.064880    0.000065    0.118501    0.000049 -32.0390213   0.0000062   -0.060716    0.000088   -0.004602    0.000037
   2001.80    0.000652    0.000066    0.121081    0.000050 -32.0541480   0.0000090   -0.059557    0.000083   -0.003951    0.000036
   2001.85   -0.059691    0.000066    0.141918    0.000050 -32.0706602   0.0000073   -0.057469    0.000075   -0.003114    0.000030
   2001.90   -0.102106    0.000066    0.180697    0.000050 -32.0873962   0.0000100   -0.055758    0.000088   -0.002260    0.000036
   2001.95   -0.152774    0.000065    0.228184    0.000049 -32.0994219   0.0000059   -0.055403    0.000085   -0.001499    0.000034
   2002.00   -0.177678    0.000078    0.290997    0.000061 -32.1161154   0.0000071   -0.054565    0.000075   -0.001450    0.000033
   2002.05   -0.179773    0.000094    0.348709    0.000075 -32.1277434   0.0000040   -0.053897    0.000063   -0.001503    0.000029
   2002.10   -0.163305    0.000095    0.407092    0.000076 -32.1397301   0.0000060   -0.053952    0.000080   -0.001665    0.000038
   2002.15   -0.134815    0.000094    0.461957    0.000075 -32.1563647   0.0000107   -0.054132    0.000073   -0.002848    0.000031
   2002.20   -0.088382    0.000095    0.513483    0.000074 -32.1740449   0.0000115   -0.051993    0.000073   -0.002860    0.000029
   2002.25   -0.027642    0.000093    0.542043    0.000073 -32.1884623   0.0000042   -0.051409    0.000078   -0.004226    0.000035
   2002.30    0.028881    0.000087    0.554473    0.000069 -32.2019863   0.0000030   -0.050747    0.000083   -0.005066    0.000036
   2002.35    0.091915    0.000085    0.550169    0.000067 -32.2140483   0.0000060   -0.050504    0.000078   -0.004764    0.000028
   2002.40    0.142540    0.000087    0.534065    0.000069 -32.2288436   0.0000034   -0.052703    0.000093   -0.004972    0.000038
   2002.45    0.193917    0.000087    0.504605    0.000068 -32.2299103   0.0000060   -0.054313    0.000103   -0.005325    0.000045
   2002.50    0.228512    0.000086    0.458331    0.000066 -32.2297261   0.0000060   -0.056472    0.000098   -0.005218    0.000042
   2002.55    0.243596    0.000085    0.403845    0.000065 -32.2311876   0.0000040   -0.059878    0.000088   -0.004731    0.000039
   2002.60    0.257192    0.000086    0.349005    0.000067 -32.2254270   0.0000050   -0.061610    0.000101   -0.005400    0.000042
   2002.65    0.256181    0.000087    0.295863    0.000067 -32.2249487   0.0000050   -0.062539    0.000098   -0.004445    0.000040
   2002.70    0.236073    0.000087    0.242538    0.000066 -32.2287634   0.0000040   -0.063223    0.000085   -0.004665    0.000034
   2002.75    0.197496    0.000088    0.200080    0.000068 -32.2342501   0.0000040   -0.061654    0.000070   -0.004392    0.000029
   2002.80    0.151554    0.000090    0.165248    0.000070 -32.2428297   0.0000080   -0.060003    0.000065   -0.003106    0.000030
   2002.85    0.084951    0.000091    0.147003    0.000070 -32.2534687   0.0000081   -0.057975    0.000073   -0.002571    0.000033
   2002.90    0.022915    0.000090    0.141562    0.000069 -32.2627500   0.0000052   -0.056202    0.000073   -0.002072    0.000035
   2002.95   -0.038642    0.000089    0.153020    0.000068 -32.2764241   0.0000090   -0.055619    0.000068   -0.000976    0.000032
   2003.00   -0.089245    0.000080    0.187420    0.000071 -32.2882871   0.0000101   -0.055304    0.000085   -0.000677    0.000034
   2003.05   -0.127649    0.000076    0.229228    0.000077 -32.3004305   0.0000080   -0.054324    0.000111   -0.001316    0.000039
   2003.10   -0.148376    0.000079    0.278389    0.000079 -32.3078029   0.0000040   -0.054015    0.000113   -0.001319    0.000039
   2003.15   -0.154758    0.000076    0.331423    0.000075 -32.3188298   0.0000080   -0.053965    0.000111   -0.001988    0.000039
   2003.20   -0.156336    0.000075    0.383844    0.000074 -32.3301356   0.0000072   -0.052373    0.000101   -0.003579    0.000034
   2003.25   -0.131785    0.000073    0.439525    0.000073 -32.3438627   0.0000030   -0.051603    0.000106   -0.003222    0.000040
   2003.30   -0.094422    0.000071    0.486650    0.000070 -32.3572139   0.0000100   -0.051459    0.000098   -0.004655    0.000037
   2003.35   -0.044918    0.000071    0.522395    0.000069 -32.3654896   0.0000029   -0.050601    0.000096   -0.005396    0.000037
   2003.40    0.001661    0.000071    0.543275    0.000070 -32.3738623   0.0000078   -0.051700    0.000103   -0.004485    0.000039
   2003.45    0.063557    0.000070    0.547102    0.000069 -32.3742287   0.0000119   -0.055209    0.000108   -0.004541    0.000041
   2003.50    0.134667    0.000069    0.537321    0.000068 -32.3673159   0.0000050   -0.056897    0.000103   -0.004900    0.000038
   2003.55    0.191085    0.000069    0.509176    0.000068 -32.3570194   0.0000050   -0.060118    0.000116   -0.004406    0.000042
   2003.60    0.232141    0.000067    0.464991    0.000065 -32.3530190   0.0000049   -0.062759    0.000136   -0.004444    0.000047
   2003.65    0.259721    0.000067    0.415495    0.000065 -32.3512372   0.0000169   -0.062952    0.000136   -0.004901    0.000048
   2003.70    0.264655    0.000067    0.357166    0.000066 -32.3523972   0.0000040   -0.063419    0.000121   -0.003745    0.000042
   2003.75    0.257072    0.000067    0.302275    0.000066 -32.3566548   0.0000381   -0.062946    0.000116   -0.003904    0.000042
   2003.80    0.227118    0.000069    0.251053    0.000067 -32.3649604   0.0000010   -0.060002    0.000116   -0.003562    0.000044
   2003.85    0.196380    0.000071    0.208074    0.000069 -32.3721385   0.0000070   -0.058973    0.000116   -0.001974    0.000046
   2003.90    0.146823    0.000070    0.174066    0.000069 -32.3797035   0.0000091   -0.057333    0.000111   -0.001694    0.000046
   2003.95    0.087676    0.000070    0.159525    0.000068 -32.3836902   0.0000093   -0.055477    0.000080   -0.001514    0.000031
   2004.00    0.032014    0.000071    0.154385    0.000067 -32.3883856   0.0000120   -0.056133    0.000080   -0.000277    0.000033
   2004.05   -0.013696    0.000073    0.166832    0.000068 -32.3987931   0.0000092   -0.056030    0.000083   -0.000709    0.000037
   2004.10   -0.056629    0.000072    0.192481    0.000066 -32.4057853   0.0000190   -0.054509    0.000090   -0.001538    0.000039
   2004.15   -0.100671    0.000071    0.228203    0.000065 -32.4143439   0.0000152   -0.054559    0.000088   -0.001892    0.000035
   2004.20   -0.126540    0.000070    0.268655    0.000064 -32.4219254   0.0000070   -0.054032    0.000085   -0.002977    0.000036
   2004.25   -0.139218    0.000071    0.320578    0.000065 -32.4354054   0.0000080   -0.051398    0.000085   -0.004530    0.000036
   2004.30   -0.135001    0.000072    0.374506    0.000066 -32.4499097   0.0000070   -0.051634    0.000085   -0.003921    0.000038
   2004.35   -0.112188    0.000072    0.423842    0.000066 -32.4589308   0.0000050   -0.052791    0.000083   -0.005176    0.000036
   2004.40   -0.090877    0.000069    0.459101    0.000064 -32.4697391   0.0000089   -0.052099    0.000096   -0.005503    0.000042
   2004.45   -0.060723    0.000069    0.486718    0.000062 -32.4710382   0.0000080   -0.054625    0.000116   -0.004251    0.000050
   2004.50   -0.006357    0.000070    0.510623    0.000063 -32.4683112   0.0000079   -0.058840    0.000113   -0.004636    0.000047
   2004.55    0.041302    0.000070    0.520352    0.000063 -32.4593195   0.0000110   -0.060335    0.000111   -0.004645    0.000044
   2004.60    0.089824    0.000069    0.514957    0.000062 -32.4531342   0.0000162   -0.063487    0.000108   -0.004356    0.000042
   2004.65    0.136111    0.000070    0.505466    0.000062 -32.4525286   0.0000096   -0.064357    0.000101   -0.004711    0.000040
   2004.70    0.176825    0.000070    0.471466    0.000064 -32.4519595   0.0000056   -0.063630    0.000096   -0.004408    0.000042
   2004.75    0.199137    0.000071    0.431635    0.000064 -32.4547201   0.0000100   -0.063080    0.000090   -0.003591    0.000039
   2004.80    0.205411    0.000073    0.388808    0.000066 -32.4638462   0.0000071   -0.061753    0.000096   -0.003394    0.000041
   2004.85    0.208003    0.000074    0.349237    0.000067 -32.4729278   0.0000089   -0.058058    0.000113   -0.003035    0.000049
   2004.90    0.202853    0.000075    0.307460    0.000068 -32.4855664   0.0000080   -0.057587    0.000116   -0.001383    0.000050
   2004.95    0.177454    0.000075    0.268648    0.000068 -32.4959463   0.0000060   -0.056601    0.000101   -0.001611    0.000043
   2005.00    0.151663    0.000075    0.239296    0.000070 -32.5048175   0.0000070   -0.054592    0.000106   -0.001108    0.000042
   2005.05    0.124453    0.000073    0.216403    0.000070 -32.5142739   0.0000080   -0.056310    0.000118   -0.000728    0.000050
   2005.10    0.079142    0.000072    0.205737    0.000069 -32.5238487   0.0000090   -0.056358    0.000108   -0.001633    0.000046
   2005.15    0.032538    0.000071    0.207086    0.000069 -32.5408004   0.0000100   -0.054694    0.000101   -0.002264    0.000040
   2005.20   -0.002031    0.000071    0.222518    0.000068 -32.5617084   0.0000060   -0.054680    0.000103   -0.003288    0.000040
   2005.25   -0.028458    0.000073    0.242337    0.000069 -32.5737333   0.0000055   -0.053555    0.000103   -0.004471    0.000041
   2005.30   -0.053130    0.000073    0.273248    0.000070 -32.5872442   0.0000070   -0.051633    0.000103   -0.005333    0.000038
   2005.35   -0.061258    0.000073    0.311090    0.000069 -32.6041084   0.0000040   -0.052619    0.000103   -0.004759    0.000039
   2005.40   -0.068841    0.000073    0.340386    0.000068 -32.6149883   0.0000111   -0.054584    0.000103   -0.005644    0.000041
   2005.45   -0.052820    0.000073    0.372233    0.000069 -32.6162770   0.0000099   -0.055173    0.000101   -0.005313    0.000042
   2005.50   -0.038160    0.000075    0.398331    0.000070 -32.6132645   0.0000088   -0.058901    0.000101   -0.004601    0.000041
   2005.55   -0.017986    0.000074    0.415880    0.000069 -32.6053651   0.0000140   -0.062169    0.000106   -0.005164    0.000042
   2005.60    0.009687    0.000074    0.424361    0.000069 -32.6022919   0.0000120   -0.063695    0.000111   -0.004456    0.000042
   2005.65    0.037159    0.000075    0.427902    0.000070 -32.6013055   0.0000096   -0.066130    0.000106   -0.004844    0.000040
   2005.70    0.049720    0.000078    0.422259    0.000073 -32.6012928   0.0000081   -0.065404    0.000096   -0.005079    0.000032
   2005.75    0.059037    0.000078    0.416895    0.000072 -32.6091311   0.0000051   -0.064114    0.000096   -0.003971    0.000033
   2005.80    0.069585    0.000075    0.407868    0.000070 -32.6172576   0.0000081   -0.062775    0.000108   -0.003707    0.000041
   2005.85    0.071891    0.000075    0.396073    0.000071 -32.6291315   0.0000070   -0.060812    0.000111   -0.003141    0.000045
   2005.90    0.067363    0.000075    0.389703    0.000070 -32.6428199   0.0000060   -0.057695    0.000103   -0.002324    0.000042
   2005.95    0.065173    0.000076    0.389463    0.000071 -32.6521691   0.0000050   -0.057985    0.000103   -0.001301    0.000040
   2006.00    0.053801    0.000070    0.384539    0.000073 -32.6618654   0.0000070   -0.057314    0.000111   -0.001845    0.000040
   2006.05    0.049782    0.000065    0.380517    0.000077 -32.6676108   0.0000070   -0.055713    0.000103   -0.001152    0.000033
   2006.10    0.051801    0.000066    0.384279    0.000078 -32.6802250   0.0000070   -0.057552    0.000096   -0.002139    0.000032
   2006.15    0.069238    0.000067    0.384022    0.000080 -32.6966390   0.0000100   -0.056512    0.000106   -0.003258    0.000036
   2006.20    0.085268    0.000068    0.380885    0.000080 -32.7139199   0.0000100   -0.054996    0.000106   -0.003470    0.000037
   2006.25    0.103006    0.000067    0.374092    0.000080 -32.7322508   0.0000060   -0.055420    0.000106   -0.004815    0.000038
   2006.30    0.103889    0.000067    0.365188    0.000080 -32.7509791   0.0000060   -0.053477    0.000108   -0.005988    0.000041
   2006.35    0.108681    0.000067    0.354497    0.000080 -32.7720158   0.0000113   -0.053199    0.000103   -0.005737    0.000041
   2006.40    0.115980    0.000068    0.340966    0.000081 -32.7922818   0.0000074   -0.055006    0.000098   -0.005678    0.000038
   2006.45    0.124847    0.000070    0.319710    0.000082 -32.8004930   0.0000118   -0.056762    0.000098   -0.005901    0.000038
   2006.50    0.127831    0.000070    0.298928    0.000082 -32.8069505   0.0000079   -0.058954    0.000103   -0.005312    0.000035
   2006.55    0.120549    0.000071    0.279092    0.000083 -32.8157929   0.0000410   -0.062606    0.000103   -0.005369    0.000036
   2006.60    0.108553    0.000070    0.265006    0.000082 -32.8203639   0.0000206   -0.064437    0.000101   -0.005675    0.000037
   2006.65    0.089743    0.000071    0.254440    0.000083 -32.8269198   0.0000080   -0.065725    0.000080   -0.004563    0.000030
   2006.70    0.067519    0.000072    0.253579    0.000084 -32.8379036   0.0000090   -0.067306    0.000080   -0.005299    0.000030
   2006.75    0.033025    0.000072    0.253022    0.000085 -32.8552012   0.0000070   -0.065349    0.000080   -0.005442    0.000032
   2006.80    0.004833    0.000071    0.262135    0.000084 -32.8792906   0.0000080   -0.063403    0.000078   -0.003666    0.000032
   2006.85   -0.008559    0.000073    0.279375    0.000086 -32.9017274   0.0000070   -0.061882    0.000070   -0.003833    0.000028
   2006.90   -0.031156    0.000074    0.297512    0.000087 -32.9212913   0.0000060   -0.060007    0.000078   -0.003004    0.000031
   2006.95   -0.046588    0.000074    0.323013    0.000088 -32.9419300   0.0000049   -0.058674    0.000078   -0.002079    0.000031
   2007.00   -0.052142    0.000067    0.346699    0.000073 -32.9607111   0.0000080   -0.059047    0.000096   -0.001933    0.000037
   2007.05   -0.057273    0.000063    0.377344    0.000061 -32.9809624   0.0000080   -0.058517    0.000098   -0.002598    0.000037
   2007.10   -0.042380    0.000063    0.409676    0.000062 -33.0073125   0.0000111   -0.057382    0.000098   -0.002500    0.000038
   2007.15   -0.020592    0.000064    0.438092    0.000062 -33.0271226   0.0000090   -0.058818    0.000098   -0.003990    0.000038
   2007.20   -0.003312    0.000063    0.461587    0.000062 -33.0448569   0.0000090   -0.056636    0.000096   -0.005313    0.000038
   2007.25    0.025589    0.000064    0.480556    0.000063 -33.0669640   0.0000070   -0.055621    0.000096   -0.005246    0.000037
   2007.30    0.059762    0.000064    0.490788    0.000063 -33.0940218   0.0000070   -0.056790    0.000101   -0.006605    0.000040
   2007.35    0.094667    0.000064    0.486622    0.000062 -33.1166154   0.0000100   -0.054836    0.000106   -0.007379    0.000043
   2007.40    0.135173    0.000065    0.469473    0.000064 -33.1391037   0.0000090   -0.056268    0.000108   -0.006530    0.000043
   2007.45    0.175223    0.000064    0.441020    0.000063 -33.1512639   0.0000090   -0.058819    0.000111   -0.006809    0.000044
   2007.50    0.209260    0.000064    0.408202    0.000062 -33.1590605   0.0000090   -0.061084    0.000111   -0.006345    0.000044
   2007.55    0.227529    0.000063    0.363982    0.000061 -33.1627036   0.0000100   -0.064407    0.000113   -0.006315    0.000041
   2007.60    0.221844    0.000064    0.316576    0.000062 -33.1629738   0.0000110   -0.066661    0.000111   -0.006481    0.000039
   2007.65    0.204001    0.000064    0.273224    0.000062 -33.1635991   0.0000100   -0.067696    0.000103   -0.006474    0.000037
   2007.70    0.177913    0.000065    0.237516    0.000063 -33.1711803   0.0000080   -0.067773    0.000101   -0.005371    0.000037
   2007.75    0.131328    0.000065    0.205803    0.000064 -33.1862406   0.0000120   -0.067777    0.000103   -0.005727    0.000037
   2007.80    0.077425    0.000066    0.190952    0.000064 -33.2025441   0.0000090   -0.065273    0.000111   -0.005561    0.000041
   2007.85    0.031340    0.000066    0.192469    0.000064 -33.2180953   0.0000100   -0.063398    0.000121   -0.003799    0.000044
   2007.90   -0.017951    0.000067    0.204749    0.000065 -33.2382647   0.0000080   -0.061516    0.000118   -0.004076    0.000045
   2007.95   -0.052367    0.000067    0.228729    0.000065 -33.2576208   0.0000060   -0.060349    0.000111   -0.003170    0.000041
   2008.00   -0.080001    0.000070    0.257805    0.000068 -33.2722894   0.0000070   -0.060211    0.000123   -0.002959    0.000050
   2008.05   -0.112461    0.000074    0.297351    0.000073 -33.2890038   0.0000120   -0.060462    0.000136   -0.003008    0.000058
   2008.10   -0.122103    0.000073    0.344728    0.000072 -33.3080843   0.0000140   -0.059775    0.000133   -0.003825    0.000056
   2008.15   -0.125950    0.000073    0.392538    0.000072 -33.3268818   0.0000069   -0.058979    0.000111   -0.004589    0.000041
   2008.20   -0.103881    0.000072    0.443725    0.000071 -33.3425595   0.0000080   -0.059652    0.000098   -0.005963    0.000038
   2008.25   -0.062684    0.000073    0.490789    0.000071 -33.3630567   0.0000070   -0.056934    0.000101   -0.007263    0.000041
   2008.30   -0.015771    0.000072    0.521051    0.000070 -33.3826011   0.0000079   -0.056761    0.000113   -0.007308    0.000051
   2008.35    0.038291    0.000073    0.540263    0.000071 -33.4038642   0.0000079   -0.058107    0.000118   -0.008323    0.000050
   2008.40    0.099369    0.000073    0.541769    0.000071 -33.4241615   0.0000140   -0.057546    0.000133   -0.008315    0.000055
   2008.45    0.160819    0.000074    0.526041    0.000071 -33.4355440   0.0000117   -0.060325    0.000138   -0.007725    0.000058
   2008.50    0.213095    0.000074    0.496596    0.000072 -33.4446062   0.0000131   -0.063458    0.000136   -0.007912    0.000059
   2008.55    0.257704    0.000075    0.453802    0.000073 -33.4499746   0.0000142   -0.066157    0.000118   -0.007209    0.000051
   2008.60    0.289095    0.000077    0.398394    0.000074 -33.4554354   0.0000100   -0.069411    0.000085   -0.007589    0.000035
   2008.65    0.297806    0.000079    0.341259    0.000077 -33.4615277   0.0000060   -0.069891    0.000073   -0.007540    0.000028
   2008.70    0.294236    0.000076    0.278502    0.000075 -33.4728682   0.0000110   -0.070043    0.000101   -0.007208    0.000044
   2008.75    0.263838    0.000075    0.220877    0.000072 -33.4904705   0.0000129   -0.069389    0.000116   -0.006347    0.000052
   2008.80    0.218559    0.000074    0.174938    0.000072 -33.5091416   0.0000120   -0.067828    0.000121   -0.006089    0.000052
   2008.85    0.164979    0.000075    0.144748    0.000073 -33.5311443   0.0000170   -0.065160    0.000138   -0.005504    0.000060
   2008.90    0.106802    0.000076    0.135777    0.000074 -33.5537205   0.0000150   -0.064264    0.000138   -0.004476    0.000060
   2008.95    0.048401    0.000077    0.134663    0.000075 -33.5772762   0.0000079   -0.062469    0.000123   -0.004443    0.000050
   2009.00   -0.012676    0.000075    0.145797    0.000071 -33.5937617   0.0000188   -0.061756    0.000111   -0.003784    0.000045
   2009.05   -0.075005    0.000072    0.174873    0.000065 -33.6097371   0.0000070   -0.062170    0.000083   -0.004272    0.000028
   2009.10   -0.112367    0.000073    0.223228    0.000065 -33.6219625   0.0000120   -0.062951    0.000093   -0.004638    0.000033
   2009.15   -0.133736    0.000072    0.282883    0.000064 -33.6353109   0.0000080   -0.061240    0.000096   -0.005607    0.000035
   2009.20   -0.130204    0.000072    0.347239    0.000064 -33.6542279   0.0000110   -0.060978    0.000088   -0.006874    0.000031
   2009.25   -0.116236    0.000071    0.407141    0.000063 -33.6760320   0.0000060   -0.060537    0.000093   -0.008071    0.000031
   2009.30   -0.084616    0.000070    0.459764    0.000063 -33.6988328   0.0000080   -0.058239    0.000088   -0.008874    0.000028
   2009.35   -0.043242    0.000072    0.500497    0.000064 -33.7226228   0.0000080   -0.059164    0.000090   -0.009041    0.000027
   2009.40    0.013800    0.000073    0.529042    0.000064 -33.7418644   0.0000080   -0.060754    0.000096   -0.009502    0.000031
   2009.45    0.076585    0.000072    0.541073    0.000063 -33.7579134   0.0000110   -0.061764    0.000098   -0.009091    0.000035
   2009.50    0.133942    0.000071    0.533100    0.000063 -33.7653876   0.0000090   -0.065254    0.000108   -0.008806    0.000040
   2009.55    0.191687    0.000073    0.515796    0.000064 -33.7665458   0.0000180   -0.068360    0.000121   -0.008873    0.000044
   2009.60    0.235243    0.000073    0.477326    0.000064 -33.7702102   0.0000103   -0.070295    0.000118   -0.008099    0.000040
   2009.65    0.264069    0.000073    0.434221    0.000065 -33.7763172   0.0000395   -0.073160    0.000123   -0.008280    0.000043
   2009.70    0.273664    0.000074    0.383438    0.000065 -33.7870097   0.0000111   -0.072542    0.000116   -0.008431    0.000041
   2009.75    0.266862    0.000075    0.331040    0.000066 -33.8010196   0.0000100   -0.071318    0.000101   -0.007807    0.000035
   2009.80    0.251031    0.000075    0.285045    0.000066 -33.8181916   0.0000076   -0.070221    0.000098   -0.007357    0.000034
   2009.85    0.228735    0.000075    0.243525    0.000066 -33.8357858   0.0000136   -0.067996    0.000096   -0.006490    0.000036
   2009.90    0.184686    0.000075    0.213648    0.000066 -33.8517440   0.0000071   -0.065636    0.000078   -0.005758    0.000029
   2009.95    0.137066    0.000074    0.196620    0.000066 -33.8690162   0.0000040   -0.065580    0.000075   -0.005131    0.000027
   2010.00    0.099946    0.000078    0.192662    0.000063 -33.8865323   0.0000110   -0.064800    0.000101   -0.005053    0.000040
   2010.05    0.045957    0.000084    0.195828    0.000062 -33.9000377   0.0000050   -0.064073    0.000128   -0.004824    0.000053
   2010.10   -0.000997    0.000084    0.212697    0.000062 -33.9179298   0.0000240   -0.064643    0.000133   -0.005731    0.000049
   2010.15   -0.030092    0.000085    0.245325    0.000063 -33.9404768   0.0000060   -0.065436    0.000133   -0.006795    0.000045
   2010.20   -0.049732    0.000086    0.281599    0.000063 -33.9635017   0.0000091   -0.063026    0.000133   -0.007532    0.000055
   2010.25   -0.062020    0.000086    0.321063    0.000063 -33.9832709   0.0000060   -0.063056    0.000128   -0.008929    0.000048
   2010.30   -0.070245    0.000084    0.364497    0.000062 -34.0079659   0.0000070   -0.062210    0.000128   -0.009899    0.000052
   2010.35   -0.061801    0.000086    0.406060    0.000063 -34.0287906   0.0000062   -0.061293    0.000118   -0.010255    0.000048
   2010.40   -0.032913    0.000085    0.442223    0.000062 -34.0472172   0.0000099   -0.062995    0.000123   -0.010044    0.000051
   2010.45    0.006176    0.000083    0.471330    0.000062 -34.0583007   0.0000090   -0.065069    0.000128   -0.010224    0.000050
   2010.50    0.064417    0.000083    0.483442    0.000061 -34.0573206   0.0000090   -0.067358    0.000146   -0.009864    0.000032
   2010.55    0.113129    0.000082    0.479482    0.000060 -34.0526111   0.0000110   -0.071069    0.000158   -0.009570    0.000015
   2010.60    0.153600    0.000077    0.459396    0.000056 -34.0486120   0.0000100   -0.073686    0.000153   -0.009825    0.000008
   2010.65    0.197289    0.000085    0.433816    0.000063 -34.0499274   0.0000100   -0.074665    0.000143   -0.008905    0.000016
   2010.70    0.222985    0.000087    0.401978    0.000065 -34.0547872   0.0000150   -0.076296    0.000146   -0.009035    0.000037
   2010.75    0.235093    0.000089    0.364443    0.000066 -34.0618613   0.0000099   -0.075011    0.000141   -0.009493    0.000060
   2010.80    0.232049    0.000091    0.325221    0.000067 -34.0799359   0.0000130   -0.072544    0.000138   -0.008518    0.000052
   2010.85    0.217906    0.000092    0.286148    0.000067 -34.0984825   0.0000100   -0.070737    0.000131   -0.008165    0.000057
   2010.90    0.200779    0.000090    0.249054    0.000067 -34.1159145   0.0000110   -0.069102    0.000123   -0.007112    0.000048
   2010.95    0.174044    0.000092    0.223958    0.000067 -34.1297482   0.0000079   -0.067732    0.000123   -0.006562    0.000046
   2011.00    0.131893    0.000077    0.204027    0.000068 -34.1391566   0.0000070   -0.068062    0.000131   -0.005957    0.000044
   2011.05    0.077106    0.000062    0.194885    0.000068 -34.1486480   0.0000090   -0.067817    0.000143   -0.006590    0.000047
   2011.10    0.038002    0.000064    0.204597    0.000067 -34.1599668   0.0000140   -0.067264    0.000151   -0.006583    0.000051
   2011.15    0.010442    0.000063    0.223520    0.000066 -34.1743985   0.0000069   -0.067379    0.000123   -0.007952    0.000040
   2011.20   -0.014839    0.000062    0.249753    0.000065 -34.1921616   0.0000137   -0.067130    0.000146   -0.009371    0.000051
   2011.25   -0.035638    0.000062    0.280454    0.000066 -34.2127236   0.0000170   -0.065502    0.000151   -0.009869    0.000046
   2011.30   -0.045397    0.000063    0.317945    0.000067 -34.2335206   0.0000100   -0.065421    0.000166   -0.011079    0.000046
   2011.35   -0.040452    0.000063    0.358567    0.000066 -34.2531868   0.0000131   -0.065073    0.000186   -0.011893    0.000052
   2011.40   -0.022058    0.000062    0.394903    0.000065 -34.2735348   0.0000138   -0.065426    0.000196   -0.011696    0.000057
   2011.45    0.011685    0.000063    0.421482    0.000067 -34.2875160   0.0000090   -0.068265    0.000171   -0.010982    0.000048
   2011.50    0.046300    0.000064    0.436628    0.000067 -34.2919138   0.0000111   -0.070716    0.000156   -0.011237    0.000042
   2011.55    0.082635    0.000064    0.448091    0.000067 -34.2916634   0.0000070   -0.073941    0.000168   -0.010974    0.000048
   2011.60    0.120666    0.000065    0.442110    0.000068 -34.2929391   0.0000288   -0.076993    0.000151   -0.010775    0.000049
   2011.65    0.151400    0.000065    0.427223    0.000068 -34.2959287   0.0000100   -0.078555    0.000108   -0.011206    0.000039
   2011.70    0.178151    0.000067    0.405761    0.000071 -34.3040571   0.0000056   -0.078959    0.000068   -0.010120    0.000024
   2011.75    0.181709    0.000068    0.376133    0.000072 -34.3211298   0.0000056   -0.078764    0.000063   -0.010155    0.000022
   2011.80    0.186463    0.000067    0.347488    0.000070 -34.3420092   0.0000090   -0.076937    0.000098   -0.010343    0.000035
   2011.85    0.185632    0.000066    0.317433    0.000070 -34.3611279   0.0000250   -0.074579    0.000141   -0.009057    0.000047
   2011.90    0.168445    0.000067    0.292042    0.000071 -34.3809714   0.0000061   -0.072611    0.000146   -0.008547    0.000041
   2011.95    0.149739    0.000067    0.276339    0.000071 -34.3982466   0.0000060   -0.071762    0.000141   -0.007925    0.000037
   2012.00    0.119268    0.000067    0.263260    0.000061 -34.4179794   0.0000080   -0.071500    0.000138   -0.007405    0.000048
   2012.05    0.086391    0.000067    0.254881    0.000054 -34.4381422   0.0000080   -0.072029    0.000141   -0.007187    0.000057
   2012.10    0.047526    0.000068    0.255332    0.000054 -34.4544748   0.0000080   -0.071558    0.000143   -0.008507    0.000056
   2012.15    0.023721    0.000068    0.268963    0.000054 -34.4696398   0.0000208   -0.071573    0.000171   -0.008884    0.000072
   2012.20    0.007300    0.000068    0.288724    0.000054 -34.4851087   0.0000150   -0.070919    0.000186   -0.010427    0.000079
   2012.25   -0.011164    0.000069    0.313278    0.000055 -34.5104649   0.0000120   -0.069629    0.000171   -0.011405    0.000070
   2012.30   -0.003795    0.000069    0.350672    0.000055 -34.5333325   0.0000080   -0.069380    0.000151   -0.011778    0.000059
   2012.35    0.015493    0.000067    0.378804    0.000053 -34.5530202   0.0000120   -0.069720    0.000156   -0.012433    0.000060
   2012.40    0.039062    0.000066    0.392750    0.000052 -34.5692266   0.0000120   -0.070586    0.000166   -0.012932    0.000070
   2012.45    0.064026    0.000069    0.403476    0.000054 -34.5826038   0.0000140   -0.072241    0.000163   -0.012303    0.000067
   2012.50    0.095025    0.000070    0.408820    0.000055 -34.5863954   0.0000115   -0.075797    0.000148   -0.011833    0.000054
   2012.55    0.127732    0.000071    0.405758    0.000055 -34.5871678   0.0000130   -0.077928    0.000146   -0.012111    0.000055
   2012.60    0.152578    0.000070    0.396432    0.000055 -34.5919420   0.0000180   -0.081127    0.000148   -0.012083    0.000056
   2012.65    0.174346    0.000071    0.380684    0.000056 -34.5969072   0.0000089   -0.082358    0.000141   -0.011903    0.000055
   2012.70    0.176805    0.000071    0.356845    0.000056 -34.6079254   0.0000090   -0.082798    0.000148   -0.012142    0.000057
   2012.75    0.170673    0.000072    0.334956    0.000056 -34.6249701   0.0000120   -0.082607    0.000143   -0.011099    0.000056
   2012.80    0.150604    0.000071    0.316398    0.000056 -34.6430252   0.0000139   -0.080972    0.000151   -0.010872    0.000058
   2012.85    0.138998    0.000071    0.308604    0.000057 -34.6616126   0.0000294   -0.078726    0.000163   -0.010455    0.000067
   2012.90    0.123019    0.000071    0.302017    0.000057 -34.6857370   0.0000328   -0.077369    0.000151   -0.009364    0.000058
   2012.95    0.104081    0.000071    0.295975    0.000057 -34.7079136   0.0000070   -0.075642    0.000148   -0.008870    0.000057
